SITEVISITID,SITE,Latitude,Longitude,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
1926,ASC-00051,145.4135777,19.70340676,138.9652024,148.1984026,147.0557025,116.053102,144.0920024,130.0733022,117.9176021,134.6078023,131.5637023,141.9941024,132.6675022
1931,ASC-00006,145.388625,19.6902532,31.90160056,24.89410043,35.94540056,25.88570047,20.68040034,11.0037002,12.66040024,28.61250047,10.09350019,39.41260064,35.43310061
1891,SAI-00063,145.7124551,15.10448087,22.84260041,3.311800057,7.991900118,3.599400062,6.596200114,4.164000085,1.447700022,3.828600058,0.771400012,1.387000026,5.787800091
1913,PAG-00056,145.7535151,18.08242271,84.38330137,62.36920105,83.3166015,60.29050101,72.51300127,75.48660132,47.65450087,73.76120126,64.41080112,51.41280082,45.84190081
1869,SAI-00004,145.7221,15.25533,51.79410089,67.11560116,62.3510011,38.3525007,59.76410104,40.67470072,52.78020097,53.76550092,53.91480095,70.71080126,85.05910149
1892,SAR-00001,145.77118,16.69883,25.02230045,8.996100156,32.96720056,12.24920022,14.98800023,7.714200122,3.11710006,18.66070032,1.49560003,21.13270044,23.27270041
1863,TIN-00006,145.62132,15.08027,16.7802003,15.74000029,29.61230055,14.99360024,16.17120028,9.653500153,10.60360019,18.84460033,2.636800041,18.08830028,16.83120028
1927,ASC-00052,145.4057609,19.70751951,136.2558024,147.6162026,149.4210025,114.784302,140.9297024,128.3510021,117.0564021,134.1701023,131.6290023,155.2957027,142.5203024
1928,ASC-00053,145.389205,19.69432446,48.80320084,52.93560091,53.26960086,46.99820082,40.54430064,40.50750062,36.57870066,52.71680089,27.92590049,63.83390108,54.49170093
1906,PAG-00001,145.78577,18.10722,19.88790029,4.130100073,12.39030025,8.09200013,8.459900134,5.645500083,1.470500021,10.55650016,0.67450001,2.528800028,5.918500093
1929,ASC-00004,145.40305,19.70842,138.1452024,149.5473026,152.4407026,116.672402,144.3422024,129.5312021,118.3680021,139.6457024,131.5584023,167.0701028,153.2479026
1916,PAG-00009,145.71363,18.07068,37.71920059,44.01210079,47.75080083,40.69340071,33.9223006,32.69260057,28.69930049,45.82370075,21.17540037,50.48220081,43.70290078
1942,MAU-00002,145.22975,20.02257,13.42630025,4.610200065,10.59070017,8.572000155,5.200500101,1.753700034,1.551400028,7.066200108,1.052200026,4.136000093,1.27940002
1944,MAU-00012,145.239667,20.020217,146.4161025,137.3904024,144.3899025,110.031902,139.5530024,125.8202021,109.8021019,137.1679023,122.8999021,134.1999023,124.9957022
1966,AGR-00050,145.7001984,18.77181849,147.2808026,133.8279022,150.3354026,117.997702,139.3037025,127.8287022,106.4562018,122.388202,121.8584021,126.7421021,129.2840022
1969,AGR-00053,145.6382,18.77041871,147.3047027,133.7522022,150.2611026,118.006002,139.2399025,127.2113022,106.4646018,122.378302,121.8584021,126.7494021,129.5271022
1979,ALA-00050,145.8529194,17.60233001,135.8090024,135.5890022,137.1692024,108.4721019,137.3365023,125.4502022,108.1531018,123.8269021,123.412502,127.5492022,122.0771021
1980,ALA-00051,145.8202597,17.61285215,10.44240017,10.02060015,24.59670042,13.06270025,11.20150019,5.152400089,4.03430006,14.94760027,3.326200059,24.41440043,21.82000037
1964,AGR-00002,145.66322,18.72673,147.1360026,133.7506022,150.1012026,117.966802,139.2008025,127.2987022,106.4562018,122.349802,121.8584021,126.7342021,129.4171022
1952,MAU-00054,145.2083056,20.03004039,85.64710152,97.16030164,91.95520154,79.63270143,81.53140139,64.53680108,71.90430123,84.10390144,71.09250122,124.432802,111.113902
1880,SAI-00009,145.7864332,15.219063,112.141902,90.48660156,97.35070171,87.01480148,98.24010178,98.45950166,78.08510138,86.80320139,88.21390155,83.52650145,77.58690136
1938,FDP-00050,144.905107,20.54558041,169.7999028,159.5758028,168.1971029,133.0246023,157.4142028,144.7977025,125.8794022,159.5617027,139.4606024,156.5487028,141.0894024
1939,FDP-00051,144.8862022,20.54667098,60.14550102,55.17270096,58.11810107,54.46610092,43.35930075,36.04000062,36.95080064,51.58560089,29.75420049,75.91780139,56.17840097
1961,MAU-00060,145.2172936,20.03071295,2.89180005,0.638900012,3.119600054,1.844300036,1.229400023,2.397700038,0.179100002,4.203800063,0.58960001,0.984000036,3.132000044
1962,MAU-00061,145.219212,20.02995657,3.480400067,0.875000014,3.283000062,1.524100028,1.373500027,2.412800036,0.194200002,4.47410008,0.506900009,0.946400034,3.033800047
1956,MAU-00003,145.22758,20.01355,22.81350046,9.721200138,23.07560038,13.61110024,14.2926003,6.183600104,4.959300087,18.37720032,2.486900055,18.82120035,13.47470023
1981,ALA-00052,145.8143158,17.59794812,20.42640034,12.86130019,32.08090053,18.40880035,14.62880024,7.693100141,6.6534001,21.48980035,5.221500088,27.40590049,26.37660045
1943,MAU-00004,145.23418,20.0144,108.4345019,88.07230157,121.3289021,76.03780134,107.3568019,81.42600139,69.24990117,96.78150163,84.79060143,95.94270168,76.98120132
1953,MAU-00055,145.2087771,20.02447908,23.56140048,16.11570025,33.01580055,21.14050039,15.04920031,7.571800131,7.11790013,21.39230038,5.603800112,43.08830058,32.76900058
1954,MAU-00056,145.2145336,20.01600648,5.3768001,1.330400022,7.715000122,2.656000054,4.842500072,3.256800035,1.849400027,5.433400078,1.796700026,0.818100013,2.625900048
1940,FDP-00052,144.8960154,20.55050067,125.6977021,142.7947025,121.4065021,104.2241018,136.6746024,124.4034021,115.709902,119.2423021,123.4433021,141.9018026,124.8972021
1941,FDP-00053,144.8855696,20.54229042,57.49490097,50.98020088,56.21290103,51.91350088,38.30290064,26.65890048,33.62410058,50.24320089,26.67670044,73.44100135,53.40510093
1903,PAG-00051,145.7587388,18.16035697,57.35740095,75.83890132,70.43900115,58.29520102,62.72080109,50.97430088,55.38030095,63.97900106,54.02420091,88.17410153,87.73490157
1919,PAG-00059,145.7227698,18.08240921,31.87130051,40.22540073,39.72310068,34.23650061,28.3434005,30.05680052,27.60210047,37.67350062,20.41860036,47.99510076,41.00940073
1921,PAG-00061,145.7067254,18.05798946,42.57650064,44.34080079,50.01090088,42.03090073,34.1884006,33.8113006,28.73610049,48.09330079,21.24000037,51.27680082,44.8889008
1901,PAG-00005,145.75567,18.11945,15.96200028,18.11320033,26.10090043,18.00320029,14.09990025,6.805200124,10.72770019,18.47430029,8.56420015,29.81940047,25.59330045
1920,PAG-00060,145.758,18.1241,6.959800126,6.519000105,22.27650036,7.284000132,10.34360017,4.235900068,3.033500062,11.79460021,1.604400031,22.97780036,20.71970036
1937,FDP-00004,144.89055,20.5532,93.15360156,118.5732021,105.7745018,92.55250162,98.31180167,84.10990143,94.39760169,99.46830173,91.04290153,155.8131028,134.3944023
1936,FDP-00002,144.89927,20.538,128.5354022,113.9341021,146.7705025,93.79950164,127.0478022,102.5230018,88.12760151,121.1327021,109.6551019,125.0689023,112.1975019
1868,TIN-00057,145.609416,14.97511298,20.8232004,5.960500103,29.07980054,9.641600172,12.92020024,5.694400086,1.408600026,11.79470021,0.0276,10.00170015,13.54700022
1883,SAI-00058,145.7633346,15.16166037,0,0,0,0,0,0,0,0,0,0,0
1900,PAG-00003,145.78795,18.16832,129.9912021,145.5319025,140.1986023,113.915002,136.3756024,125.1285022,114.877302,128.9903022,129.7118022,146.1363025,134.4730024
1922,ASC-00001,145.4174,19.69977,142.5633025,148.7832026,150.5100025,118.867302,145.4226025,133.4722022,118.6045021,138.4202024,131.6686023,143.1324025,133.9366022
1884,SAI-00059,145.7926316,15.15824374,124.2591021,110.5023019,110.1502019,95.89880163,117.8598021,108.7021018,90.41120161,99.06330163,112.169902,101.0143018,101.0994018
1879,SAI-00001,145.81442,15.25888,39.03870069,10.48080018,23.71610042,23.99860039,15.62180027,23.30860039,10.12450017,14.64280023,13.02560021,9.338100162,11.39010019
1899,PAG-00002,145.8159,18.14397,149.1163025,147.6011025,147.2150025,118.958502,144.4999026,132.0619023,117.533702,137.0789023,130.7875022,138.3057023,130.9637023
1945,MAU-00050,145.2378502,20.02462492,132.9884022,137.4883024,138.6847024,107.9326019,135.5877023,124.0624021,109.6749019,129.6654022,122.7428021,132.8549023,122.6649021
1947,MAU-00052,145.2292807,20.02294511,14.41870029,3.493500048,9.617700155,8.477300158,4.846000093,1.710000036,1.420400023,7.104200112,0.956400024,3.919400084,1.30070002
1946,MAU-00051,145.2298256,20.01769904,8.989300178,6.909700093,15.26670025,8.681200151,8.192700187,2.220600041,3.069400063,8.553900128,0.924400024,8.649500177,4.209200067
1967,AGR-00051,145.6697475,18.72523639,147.8268027,133.7720022,150.1503026,117.985902,139.2140025,127.3978022,106.4562018,122.379002,121.8584021,126.7342021,129.4171022
1965,AGR-00006,145.64033,18.75735,147.3047027,133.7522022,150.2611026,118.006002,139.2399025,127.2113022,106.4646018,122.378302,121.8584021,126.7494021,129.5271022
1959,MAU-00058,145.2125989,20.02957192,1.998700026,0.873900015,2.48420005,1.668800038,1.118100014,2.25480004,0.260000005,2.882800065,0.661500008,1.213800039,2.412600037
1968,AGR-00052,145.6394618,18.76066997,147.3047027,133.7522022,150.2611026,118.006002,139.2399025,127.2113022,106.4646018,122.378302,121.8584021,126.7494021,129.5271022
1960,MAU-00059,145.2250272,20.03049318,9.395100186,1.075500018,3.845600062,2.075100035,2.356400036,1.589500025,0.387600005,4.254200074,0.677900013,1.509100029,1.414600029
1974,AGR-00055,145.6484187,18.80298316,147.8573027,133.7720022,150.2388026,118.044502,139.2350025,127.4078022,106.4646018,122.426702,121.8584021,126.7494021,129.4403022
1957,MAU-00006,145.22727,20.03085,0,0,0,0,0,0,0,0,0,0,0
1982,ALA-00053,145.8358191,17.57853664,93.37910163,71.03870121,103.2811018,73.17570129,85.71580148,82.38030145,53.6944009,86.39650144,68.00530116,65.29150116,57.58450099
1955,MAU-00057,145.2108889,20.0198687,3.739900073,0.621100006,5.035900079,2.002200044,4.230000065,3.193900034,1.165200015,3.104000036,0.827100008,0.429400009,1.946800033
1948,MAU-00053,145.2294188,20.02302381,14.50790029,4.177000059,10.16760017,8.62060016,5.120100098,1.767600037,1.532800027,7.165300113,1.045100027,4.092600089,1.338400021
1935,FDP-00001,144.88565,20.54603,64.63830108,60.26650105,61.71290114,60.08400101,47.57110082,43.50800075,42.55120075,61.20320108,33.23870055,84.60200153,62.15400107
1971,AGR-00005,145.63982,18.79245,147.4267027,133.7706022,150.2611026,118.043702,139.2399025,127.3190022,106.4646018,122.421402,121.8584021,126.7494021,129.5271022
1972,AGR-00007,145.6876593,18.79776626,147.7278027,133.8297022,150.3782026,118.007202,139.2815025,127.7296022,106.4562018,122.388802,121.8584021,126.7244021,129.4248022
1963,AGR-00001,145.6941,18.74818,147.7278027,133.8297022,150.3782026,118.007202,139.2815025,127.7296022,106.4562018,122.388802,121.8584021,126.7244021,129.4248022
1958,MAU-00009,145.20828,20.02963,83.22200147,92.34760155,88.59570149,77.06340139,79.33860136,63.48050106,69.51690119,81.76890141,68.41520117,118.9266019,106.9731019
2144,TUT-00351,-170.63693,-14.29896,123.7470021,129.4541023,114.746602,116.4702021,129.5077022,117.327302,127.1000021,135.7950024,138.1233025,128.9669022,124.6673021
2143,TUT-00220,-170.69319,-14.31296,114.237702,122.1389022,107.2386019,112.4843021,120.1272021,114.3674019,117.579502,131.5870023,129.7995023,118.2938021,119.2308021
2100,BAK-00125,-176.45961,0.18964,128.1120022,140.5977024,140.4632023,140.5206024,137.9485024,148.9232027,140.2112024,137.6356024,152.9454025,147.0290025,147.6507025
2146,TUT-00429,-170.69731,-14.32108,113.190402,122.1778022,106.4320019,112.071802,119.4748021,114.4426019,115.794002,130.7915023,129.3404023,116.994002,118.7411021
2149,TUT-00318,-170.70432,-14.33562,125.0046022,131.4643024,115.571302,119.2255022,130.9155023,121.3940021,129.1907022,137.1620024,140.1022025,132.9235023,127.1691022
2153,TUT-00311,-170.77518,-14.3731,124.9223022,128.0285023,115.738802,114.0311021,130.2046023,113.632602,123.5746021,133.8666024,137.7697025,125.3636022,124.0608021
2157,TUT-00223,-170.7506,-14.3596,80.86340141,85.34610154,73.93240131,75.79150134,90.94600156,68.0700012,66.93890114,94.0553016,68.83550123,79.10200134,71.36430121
2150,TUT-00325,-170.6931,-14.31091,113.080602,121.2036022,106.2801019,111.976202,119.2248021,113.3273019,116.131602,130.9172023,128.9125023,116.233302,118.014702
2134,TUT-00307,-170.63841,-14.28602,121.4300021,125.8199023,112.521302,112.061302,126.6057022,111.9349019,121.5482021,130.5873023,132.3145024,122.5279021,120.1373021
2154,TUT-00340,-170.76218,-14.36436,41.67200071,33.27660061,32.38010057,32.55150055,43.61230069,35.84260068,38.38480065,41.79460072,41.86960072,55.62420093,33.12030059
2158,TUT-00235,-170.74939,-14.36006,80.15270139,83.42320152,74.22390129,74.21190132,89.66600155,67.7056012,69.23770118,92.74130158,68.40470123,80.95060138,71.11720121
2159,TUT-00216,-170.76341,-14.36471,58.08230097,58.13520106,49.67070087,45.67610079,62.28500103,46.91210087,49.74250085,57.49460101,50.12720089,69.84160117,49.25540086
2155,TUT-00241,-170.71994,-14.34597,124.4724022,131.4120024,115.289502,119.0876022,130.8198023,121.7181021,129.3434022,137.0033024,140.1511025,132.6622023,127.0978022
2152,TUT-00254,-170.73053,-14.35507,122.3829021,130.2280023,114.859402,118.7227021,130.5336022,122.0271021,128.8997022,136.8066024,139.7595025,131.6561023,126.6906022
2156,TUT-00366,-170.70232,-14.33555,125.0640022,131.6308024,115.783602,119.2499022,131.1673023,121.5984021,129.2334022,137.3157024,140.2824025,133.1088023,127.2732022
2151,TUT-00309,-170.77136,-14.36741,101.4727018,104.7493019,94.81480166,89.96570159,111.8239019,82.93480146,90.91570153,109.7299019,95.69390174,102.6079018,90.75550153
2135,TUT-00270,-170.65503,-14.31487,124.9657022,131.5393024,115.990002,118.2266021,130.6261023,120.4601021,128.7238022,137.0025024,139.9521025,132.5458023,127.0374022
2184,TUT-00274,-170.78593,-14.35395,54.00070092,49.2660009,43.87660075,41.0122007,54.3700009,42.24660079,46.38030078,52.84320092,49.10390087,66.2967011,43.88440079
2186,TUT-00251,-170.77499,-14.36306,95.27390166,96.42950173,85.52630151,83.51160148,104.9078018,74.93160133,79.75940136,102.4779018,84.31020152,95.1179016,82.7795014
2187,TUT-00277,-170.77402,-14.36522,99.95790174,102.8531019,92.43450163,88.06680156,110.0863019,80.85010143,86.30270145,107.2177018,91.91450167,100.5117017,88.6595015
2165,TUT-00308,-170.5064335,-14.25745,145.6249025,152.6538027,161.4829028,144.6937026,153.5168026,147.0512025,151.6393026,159.5440028,159.2783029,150.3703026,149.4281025
2174,TUT-00280,-170.56029,-14.29588,128.9041022,134.5413024,119.2714021,120.9863022,135.7730023,126.4922022,133.5550022,140.1548025,143.9026026,135.2041023,129.9384022
2175,TUT-00317,-170.59865,-14.28333,119.9523021,123.1789022,112.047502,108.424202,125.3350022,108.0047019,118.618002,128.1759023,127.8444023,120.3378021,115.185402
2137,TUT-00306,-170.65948,-14.29249,122.0910021,127.0153023,112.808102,114.0889021,127.2275022,114.332702,125.2617021,132.4142023,135.6679025,125.0054022,123.0165021
2133,TUT-00363,-170.65019,-14.31301,125.0471022,131.5796024,115.990002,118.2266021,130.7217023,120.4939021,128.7413022,137.0025024,140.0724025,132.5875023,127.0374022
2132,TUT-00358,-170.66151,-14.31963,125.3721022,131.9946024,116.286302,119.1246022,131.3813023,121.3923021,129.3975022,137.4061024,140.6620025,133.4928023,127.3376022
2167,TUT-00218,-170.56089,-14.27984,30.40850053,24.78940046,27.10720047,19.82460036,35.08630055,29.55070057,33.33280058,27.74250048,31.55910054,40.20030066,24.78260043
2173,TUT-00210,-170.51622,-14.27929,145.9915025,152.8011027,160.8210028,144.3831026,154.1026026,146.9532025,151.9827026,159.4038028,159.4202029,150.6202026,149.5411025
2168,TUT-00350,-170.61124,-14.27232,60.28970101,67.15390121,58.41200101,59.52430107,67.81350112,50.71120092,56.86750096,70.07030121,54.34920096,74.12900124,54.11110094
2190,TUT-00214,-170.83542,-14.3265,93.31340162,93.87600167,82.91740146,81.57230144,102.6123017,72.8966013,78.49550133,100.5334017,81.57790147,93.33060157,80.72550137
2189,TUT-00359,-170.82018,-14.33254,94.66600165,96.11270172,85.0383015,83.05030148,104.3544018,74.65580132,79.45130135,101.9289017,83.5806015,94.66240159,82.26480139
2185,TUT-00294,-170.78665,-14.35605,76.14150131,82.61930149,73.31290127,73.50290131,86.17580145,63.15980114,69.99430116,90.85540156,69.09010126,83.4818014,67.73540115
2161,TUT-00356,-170.55298,-14.2757,54.23590094,56.82680099,54.11560093,54.82270103,52.6083009,70.29300113,71.62680119,55.247001,77.6898014,54.52200095,70.32130121
2163,TUT-00313,-170.58725,-14.27946,111.749702,116.2906021,107.5879019,99.35510179,119.8608021,96.73540167,109.9350018,119.5307021,115.3416021,113.313202,104.2308018
2160,TUT-00339,-170.5779,-14.30098,127.2668022,133.3879024,117.5960021,120.2518022,134.1300023,124.2020021,131.1468022,138.9414024,142.7982026,134.6531023,128.9382022
2169,TUT-00310,-170.61172,-14.27276,62.06960105,70.53930127,61.37690105,63.98970115,72.31370121,52.90350096,59.76380102,74.12350129,56.74840101,76.51170127,56.35840096
2107,BAK-00116,-176.45685,0.19029,129.4376022,141.3094024,142.3101024,141.4271024,138.5199024,150.0241027,141.1230024,138.3731024,153.7414025,147.9954026,148.2739025
2102,BAK-00111,-176.46338,0.19856,127.9185022,141.1178024,139.4205023,140.0153024,138.2805024,149.1379027,140.9950024,138.1971024,153.1370025,147.3832025,147.0664025
2108,BAK-00121,-176.4662,0.18924,123.2249021,129.1172022,129.3824022,131.2762022,130.7244023,142.2234025,129.6967022,129.8186023,147.0160024,140.5305024,140.6136024
2118,BAK-00118,-176.46663,0.19607,127.3856022,140.2325024,138.0374023,139.8257024,137.8540024,148.9630027,140.2035024,137.7314024,152.4430025,147.0852025,146.6462025
2119,BAK-00110,-176.47185,0.20372,114.114502,126.3414021,130.6297022,127.7850021,119.4064021,137.7492025,125.0349021,122.6940021,139.3185023,130.1196023,131.8779022
2120,BAK-00115,-176.46416,0.20153,127.8487022,140.8025024,140.0226023,140.0186024,138.1325024,148.5529026,140.8558024,138.0103024,153.2351025,147.3801025,146.1609024
2141,TUT-00329,-170.67035,-14.32362,125.3923022,132.1052024,116.394902,119.3364022,131.8383023,121.9426021,129.6454022,137.6485024,140.6695025,133.7195023,127.4856022
2142,TUT-00314,-170.66772,-14.32283,125.3923022,132.1052024,116.394902,119.3364022,131.8383023,121.9426021,129.6454022,137.6485024,140.6695025,133.7195023,127.4856022
1984,GUG-00002,145.83495,17.30015,29.67570054,11.00300017,38.15240064,16.53390028,19.82340034,10.93650021,5.140600086,21.32410034,3.581000077,25.00820046,29.71830051
1988,GUG-00052,145.8392802,17.32253605,97.80860165,123.3781021,111.8879019,78.51030135,118.659502,93.23950173,96.34960167,101.4895018,98.19890179,130.5476024,125.5358022
1983,GUG-00001,145.85093,17.30583,123.4353021,112.1673019,123.6780021,93.71150156,122.2753021,106.7540019,92.61970164,107.4758018,112.686102,108.932902,107.2610019
1985,GUG-00003,145.83233,17.31695,30.32880052,41.00840073,49.71790084,33.85890059,30.95710051,30.1632006,25.58780039,41.72970069,18.68160034,48.17610089,49.15530086
2012,JOH-00119,-169.46387,16.78178,0,0,0,0,0,0,0,0,0,0,0
2007,JOH-00106,-169.50465,16.77455,144.0474025,162.5581027,181.9323031,163.3085028,115.108502,121.606202,116.2971019,139.7816025,132.7812023,109.4755019,126.8474023
